DATE,TIME,AG-PV P3/Irr (W/m2),AG-PV P3/T (oC),AO-TI P1/RH (%),AO-TI P1/T (oC),AO-TI P2/RH (%),AO-TI P2/T (oC),AO-SS P1/RH (%),AO-SS P1/T (oC),AO-SS P2/RH (%),AO-SS P2/T (oC),AG-PV P1/Irr (W/m2),AG-PV P1/T (oC),AG-PV P2/Irr (W/m2),AG-PV P2/T (oC),AG-TI P1/RH (%),AG-TI P1/T (oC),AG-TI P2/RH (%),AG-TI P2/T (oC),AG-SS P1/RH (%),AG-SS P1/T (oC),AG-SS P2/RH (%),AG-SS P2/T (oC),PO-PV/Irr (W/m2),PO-PV/T (oC),AG-TI P3/RH (%),AG-TI P3/T (oC),AO-TI P3/RH (%),AO-TI P3/T (oC),AG-SS P3/RH (%),AG-SS P3/T (oC),AO-SS P3/RH (%),AO-SS P3/T (oC),WS/RH (%),WS/T (oC),WS/P (mm)
10/10/2024,3:50:00 AM,0.0,,,,0.0,0.0,21.18,26.56,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,26.88,86.8,24.2,
10/10/2024,3:55:00 AM,0.0,,,,0.0,0.0,21.18,26.54,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,26.86,87.4,24.2,
10/10/2024,4:00:00 AM,0.0,,,,0.0,0.0,21.18,26.56,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.83,87.8,24.2,
10/10/2024,4:05:00 AM,0.0,,,,0.0,0.0,21.18,26.54,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,26.83,88.0,24.1,
10/10/2024,4:10:00 AM,0.0,,,,0.0,0.0,21.18,26.54,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.81,88.4,24.1,
10/10/2024,4:15:00 AM,0.0,,,,0.0,0.0,21.18,26.54,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.81,88.7,24.0,
10/10/2024,4:20:00 AM,0.0,,,,0.0,0.0,21.18,26.54,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.78,88.9,23.9,
10/10/2024,4:25:00 AM,0.0,,,,0.0,0.0,21.18,26.54,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.78,89.1,23.9,
10/10/2024,4:30:00 AM,0.0,,,,0.0,0.0,21.18,26.51,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.78,89.1,23.9,
10/10/2024,4:35:00 AM,0.0,,,,0.0,0.0,21.18,26.49,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.78,89.2,23.8,
10/10/2024,4:40:00 AM,0.0,,,,0.0,0.0,21.18,26.46,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.78,89.6,23.7,
10/10/2024,4:45:00 AM,0.0,,,,0.0,0.0,21.18,26.44,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.76,26.78,89.8,23.7,
10/10/2024,4:50:00 AM,0.0,,,,0.0,0.0,21.18,26.41,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.76,89.9,23.7,
